,JMAT LN Equity,MCRO LN Equity,JMAT LN Equity,AL/ LN Equity,LMI LN Equity,POLY LN Equity,COB LN Equity,BLND LN Equity,CPG LN Equity,FXPO LN Equity,AGK LN Equity,WG/ LN Equity,KGF LN Equity,HL/ LN Equity,CNE LN Equity,LSEG LN Equity,WMH LN Equity,1655637D LN Equity,DRX LN Equity,ATST LN Equity,BBY LN Equity,FCIT LN Equity,PNN LN Equity,MERL LN Equity,FRES LN Equity,CW/ LN Equity,CNA LN Equity,539988Q LN Equity,BI/ LN Equity,ISYS LN Equity,III LN Equity,PSN LN Equity,HIK LN Equity,AU/ LN Equity,WEIR LN Equity,ESSR LN Equity,IAP LN Equity,EMG LN Equity,SRP LN Equity,ADN LN Equity,SEM LN Equity,INTU LN Equity,IDS LN Equity,SPT LN Equity,THUS LN Equity,ENRC LN Equity,VED LN Equity,CRDA LN Equity,HAS LN Equity,TUI LN Equity,MRO LN Equity,WTB LN Equity,EVR LN Equity,1837977D LN Equity,TATE LN Equity,PFC LN Equity,BKG LN Equity,MGGT LN Equity,MRW LN Equity,SCTN LN Equity,FRAS LN Equity,CURY LN Equity,BET LN Equity,SDR LN Equity,8179618Q LN Equity,CPI LN Equity,SDR LN Equity,8179618Q LN Equity,CPI LN Equity
6/23/2000,0.000000000,-0.003448489,0.000000000,0.019963702,-0.005943370,-0.003489184,-0.022051405,0.006288010,0.035920792,0.128205128,-0.003610581,0.004798574,0.005226787,0.013333333,-0.002745325,0.025162186,-0.010127992,0.000000000,0.000000000,-0.004765687,-0.050847897,-0.006616257,-0.013573442,-0.009021200,0.011207970,0.002588997,0.042251248,0.083333333,-0.040540541,0.010460257,0.028003057,0.000000000,-0.011221122,0.018237093,0.041436464,0.011988717,0.018181818,0.000000000,-0.042855160,0.000967628,-0.013541667,0.013711266,0.001809955,0.022067288,-0.008196721,0.057864711,0.019704433,0.005533432,0.007681601,-0.004868457,0.000000000,0.003442297,-0.010618364,-0.020522388,0.014074753,0.000000000,0.031092437,-0.002720133,0.022950820,0.061475410,-0.050000000,0.036814425,-0.036437247,0.017937220,0.031855956,-0.027077785,0.017937220,0.031855956,-0.027077785
6/26/2000,-0.008888933,-0.003460422,-0.008888933,0.003558719,-0.002989658,0.008403361,-0.015041473,-0.000624570,-0.003225806,-0.007575758,-0.009661621,-0.012736739,0.013864151,0.088815789,0.000000000,0.032461358,0.033889303,0.042946769,0.011371237,-0.003192338,-0.017852749,0.000951475,0.001527800,-0.006827492,0.017241379,0.023886378,0.004503766,0.000000000,0.029929577,0.016562936,-0.002150730,-0.002610966,0.024032043,-0.074623891,0.002652520,-0.025783972,0.011160714,0.000969388,-0.029852580,-0.000966693,-0.020063358,0.000000000,-0.009936766,0.006816616,0.024793388,0.057781202,-0.004830918,0.000000000,0.010394779,-0.031311254,0.000000000,-0.003430488,-0.021464646,-0.004761905,0.029387728,0.010845093,0.014669927,0.000000000,-0.016025641,-0.001930502,0.035087719,0.047826087,-0.012605042,-0.007929515,0.020134228,-0.013283304,-0.007929515,0.020134228,-0.013283304
6/27/2000,0.014573812,0.000000000,0.014573812,-0.007092199,0.001499208,0.028472222,0.000000000,-0.006877583,0.043690785,-0.137404580,-0.031707728,-0.011290306,-0.013674565,0.030211480,-0.024794706,-0.009200869,0.003709202,-0.011766867,0.000661376,-0.000320256,0.012122815,-0.002851711,-0.007632347,0.000687443,-0.040556901,0.046973518,-0.058295517,-0.023076923,-0.005128205,0.008146718,-0.022989008,0.000000000,-0.018904824,0.045158562,-0.015873016,0.027896996,0.000000000,0.004852439,-0.020512431,0.001905935,-0.002155172,0.007729870,0.002052920,0.004516070,-0.008064516,-0.010924982,0.033373786,0.000000000,0.020575679,-0.011111097,0.000000000,0.024096076,-0.030322581,0.074641148,0.027754818,0.010130312,0.024096386,0.000000000,-0.029315961,0.023210832,0.010169492,0.039419087,-0.012158511,-0.034635879,0.002631579,0.006412135,-0.034635879,0.002631579,0.006412135
6/28/2000,0.005525638,-0.003472438,0.005525638,-0.008928571,0.014970053,0.027008778,0.005085797,-0.001261617,-0.015503854,-0.044247788,0.006298832,-0.001634219,0.011264346,-0.002932551,-0.022597430,0.009286311,0.027110327,0.017866270,-0.001982816,-0.000480538,-0.029937155,0.000953289,0.009999370,-0.011907488,-0.051104101,-0.002107799,0.023810441,0.059055118,0.008591065,0.007070640,-0.033088027,0.000000000,0.009966777,0.080248162,-0.005376344,0.010786360,0.000000000,0.009668158,0.010471001,0.002809564,0.051835853,0.019176444,0.007056681,0.011235792,-0.008130081,-0.026509573,0.019377569,0.000000000,-0.032257968,-0.018896839,0.000000000,0.015966814,-0.009980040,-0.000890472,0.011574074,-0.001769305,-0.009411765,-0.016394645,-0.008389262,0.001890359,-0.050335570,-0.041916168,-0.000614923,0.025758970,-0.002624672,0.000000000,0.025758970,-0.002624672,0.000000000
6/29/2000,-0.009889906,0.000000000,-0.009889906,0.021621622,0.045722854,0.034845496,0.000000000,-0.003780500,-0.006299204,0.018518519,-0.002504224,0.000000000,0.011138874,0.016176471,-0.002893060,0.073620993,0.007199569,0.005843281,0.025165563,-0.000320513,-0.024694508,-0.011428571,-0.009900373,0.008806489,0.066489362,0.009656005,0.004650397,-0.005576208,0.011925043,0.002006305,0.003802624,0.000000000,0.000000000,-0.014285120,0.000000000,0.009638554,-0.028697572,0.000954544,0.005182527,0.000000000,-0.068788501,-0.002823056,0.012658228,-0.077779052,0.000000000,-0.037821483,0.036866359,0.009176248,-0.027778208,0.007808453,-0.012636238,-0.014061643,0.045698925,-0.039215686,0.000763648,-0.002365916,-0.000791766,-0.013887439,-0.038917090,0.014150943,0.024734982,0.000000000,0.009852371,0.016143498,0.005263158,-0.010829055,0.016143498,0.005263158,-0.010829055
6/30/2000,0.032186346,0.001744105,0.032186346,0.014109347,0.033850511,-0.038119441,0.012670726,0.025314251,-0.066560919,0.009090909,0.001254098,0.000000000,0.019491971,0.037626628,-0.017388987,-0.017142498,-0.027992201,0.000000000,-0.013565891,0.001603078,-0.018982558,0.003853565,0.008459648,0.019986216,-0.075436409,-0.022414824,0.020836941,0.031775701,0.013468013,-0.007007295,0.029545636,0.002617801,0.007236842,0.063766831,0.005405405,-0.012615070,0.000000000,0.007649143,0.077319286,0.002830877,0.036383682,-0.000942731,0.000000000,0.071086266,0.016393443,0.073113208,0.048888889,0.000000000,0.052860055,-0.007747954,0.000000000,-0.001677831,0.068123393,-0.007421150,0.006096685,0.011257416,-0.009508716,0.002812068,-0.007042254,0.003720930,0.017241379,-0.000694444,0.000000000,0.048543689,-0.005235602,0.041212177,0.048543689,-0.005235602,0.041212177
7/3/2000,0.016128376,0.113041152,0.016128376,0.026086957,0.002728436,-0.023117569,0.000000000,-0.009875704,0.006791161,0.009009009,0.003759894,-0.011437925,0.047382240,0.008368201,0.000000000,0.031974733,-0.001227531,0.000000000,-0.001309758,0.000000000,0.025794885,0.002879079,0.006866876,0.027027027,0.036412677,-0.061754815,-0.004538973,0.028985507,-0.043189369,0.008064594,0.000000000,-0.002610966,-0.007184847,-0.011579410,0.000000000,0.074240331,0.000000000,-0.005688327,0.009569186,0.000000000,-0.006914894,0.012275640,0.005357143,-0.073115991,-0.016129032,-0.042490842,0.027542373,0.000000000,-0.013570212,0.047371374,0.000000000,-0.013445209,0.031287605,0.019626168,0.015150649,0.021090312,-0.001600000,-0.005615902,0.000000000,-0.021316033,0.023728814,-0.027102154,-0.009756249,0.024410774,-0.002631579,0.017934064,0.024410774,-0.002631579,0.017934064
7/4/2000,0.005291747,-0.006247098,0.005291747,-0.055932203,-0.006802717,-0.059499662,0.007488354,-0.002495057,-0.015178569,0.330357143,0.004993646,0.034710795,-0.014286554,-0.049792531,-0.011801158,-0.013379056,0.008592037,0.000000000,-0.013114754,0.005121639,0.069184661,0.001913876,-0.013637605,0.005921053,-0.022771633,-0.030628869,0.030752438,-0.014084507,0.006944444,0.001999930,0.000735101,0.049738220,-0.008552632,-0.055135421,0.005376344,0.049180328,0.000000000,0.008586314,0.037913938,0.004685408,-0.003749330,0.013993955,-0.000888099,0.087376842,0.000000000,0.033664881,-0.024226804,0.000000000,-0.016504595,0.022862642,0.000000000,0.000000000,-0.002917153,-0.028414299,-0.047759529,0.010326057,0.012019231,-0.019778037,0.008865248,-0.073863636,-0.043046358,0.000000000,0.004925647,-0.008216927,0.010554090,0.002429684,-0.008216927,0.010554090,0.002429684
7/5/2000,0.000000000,0.012576053,0.000000000,-0.053859964,-0.006849311,-0.022286125,0.007446136,0.000000000,-0.017123288,-0.067114094,0.000000000,-0.022364249,0.006440923,-0.021834061,0.002988063,-0.000713435,-0.026763954,0.000000000,-0.010631229,0.001592357,0.000000000,0.001910220,0.006144401,-0.014170482,0.091877497,-0.008403361,-0.026519451,-0.010714286,-0.001724138,0.001996293,0.000000000,0.000000000,-0.016589250,-0.002188626,-0.013368984,-0.057598039,-0.006818182,-0.005682100,-0.031963985,-0.002809721,-0.009677419,0.006437971,-0.002222222,-0.007810719,-0.040983607,0.080680977,0.003697834,-0.001819933,0.003495381,-0.013605310,0.004167991,0.016183144,0.002925688,-0.021698113,-0.043888899,0.010788184,0.001583531,0.000000000,-0.008787346,0.018404908,-0.013840830,0.003571429,-0.006739433,-0.048053024,0.000000000,-0.054546924,-0.048053024,0.000000000,-0.054546924
7/6/2000,0.001578124,0.037269398,0.001578124,0.000000000,-0.004827546,0.035294118,0.000000000,-0.002498280,-0.027874564,0.043165468,-0.003727198,-0.004900515,-0.003198830,-0.025297619,0.005948189,0.007142054,0.004374647,0.000000000,-0.005372733,0.000000000,0.011766295,0.001906578,0.007634848,0.002211411,0.025609756,0.063050847,0.030647701,0.014440433,-0.025906736,-0.013944442,-0.003676003,0.000000000,0.010796221,0.013160557,0.000000000,-0.036410923,-0.004576659,-0.003806384,-0.028301359,0.000000000,-0.014115092,-0.005483358,0.000000000,0.019120635,0.021367521,0.009589041,-0.002105263,0.000000000,-0.018814281,0.013792967,0.000000000,0.022632377,-0.011668611,-0.008678881,-0.001638409,0.005618589,-0.013438735,0.011530877,0.014184397,0.017068273,0.024561404,-0.007117438,-0.001233960,-0.020017406,-0.005221932,0.000000000,-0.020017406,-0.005221932,0.000000000
7/7/2000,0.012611730,-0.017965149,0.012611730,-0.003795066,0.002771925,0.041903409,0.000000000,0.007519661,0.019714883,0.027586207,-0.008726264,-0.001639847,0.001604548,-0.047328244,0.020710670,-0.021985698,-0.001866140,0.000000000,-0.014854828,0.002384738,0.046517838,0.003805899,-0.000759437,0.011694616,-0.002972652,0.004464286,-0.008809121,-0.024911032,-0.005319149,0.003030377,0.011070303,0.012468828,-0.002670227,0.010099524,0.000000000,0.032051282,0.000000000,-0.002858174,0.004855475,0.000000000,0.006057269,-0.011029964,0.002227171,-0.002207003,0.029288703,-0.000678426,0.024789030,0.000000000,0.005681260,0.012633636,0.000000000,-0.000819050,-0.034828808,0.005836576,-0.004926108,0.029050403,-0.002403846,-0.017095324,-0.006993007,0.003948667,0.041095890,-0.022222222,-0.001852687,0.101243339,0.023622047,0.017951535,0.101243339,0.023622047,0.017951535
7/10/2000,0.008822398,0.012195866,0.008822398,-0.024761905,0.029716677,-0.001363327,0.001480889,-0.004977693,0.012300675,-0.140939597,-0.001259571,-0.014803330,0.001601977,0.008012821,0.000000000,-0.001449633,0.004984407,0.000000000,0.006854010,0.002379064,0.022225057,0.005687204,0.023503318,0.009596510,0.043530113,0.000317460,0.013331117,0.007299270,0.008912656,0.007049278,0.000000000,0.002463054,-0.003346720,0.042855359,-0.002710027,0.001307617,0.000000000,0.002866367,-0.024155293,-0.001859060,-0.039956212,-0.016728065,-0.002000000,0.077434975,0.008130081,-0.072640869,-0.002573340,0.005462886,-0.042375043,-0.084452861,0.000000000,0.007382393,-0.026911315,-0.035783366,0.013202263,-0.009771087,0.002409639,-0.002893591,0.007042254,0.058013766,0.032894737,-0.030058651,-0.008045015,-0.020161290,-0.001282051,-0.007558269,-0.020161290,-0.001282051,-0.007558269
7/11/2000,-0.005658578,0.019577907,-0.005658578,-0.005859375,0.017449728,-0.004095563,0.000985799,0.012500453,-0.010416667,-0.062500000,-0.001258837,0.001667221,-0.001599415,-0.001589825,0.002901454,-0.040669926,-0.007441423,0.000000000,-0.000680735,0.005537975,0.000000000,0.015080113,-0.022221036,0.004536617,-0.037142857,-0.016185338,-0.030701152,0.043478261,-0.005300353,0.028000091,0.003649169,0.000000000,-0.001343183,-0.061643038,-0.016304348,0.018935684,-0.006896552,0.007641856,0.000000000,0.000000000,-0.002280502,0.004725419,-0.007793365,-0.020533582,0.016129032,-0.016105417,-0.008255934,0.005436620,0.010325143,-0.103249570,0.000000000,-0.022801026,-0.025141420,-0.037111334,-0.006516513,-0.040023009,-0.018429487,0.017435329,0.041958042,-0.024163569,-0.019108280,0.027966742,-0.014348253,0.029629630,-0.008985879,0.056473758,0.029629630,-0.008985879,0.056473758
